interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
4560.00,4620.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4560.00,4620.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4620.00,4680.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4680.00,4740.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4740.00,4800.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4800.00,4860.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4860.00,4920.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4920.00,4980.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
4980.00,5040.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
5040.00,5100.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
5100.00,5160.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
5160.00,5220.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
5220.00,5280.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
5280.00,5340.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
5340.00,5400.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,814259719,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277284#0,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#0,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#1,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,689277288#2,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#0,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#1,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_1,0,,0,0,881567591#2,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#1,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277284#2,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277281#7,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#0,0,0,,0,,,0.00,,,,,
5400.00,5433.00,e_r2ps_to_ach1_mgp_2,0,,0,0,689277286#1,0,0,,0,,,0.00,,,,,
